filename,width,height,class,xmin,ymin,xmax,ymax
frame173.jpg,1920,1080,cow_drop,842,670,869,706
frame173.jpg,1920,1080,cow_drop,1045,731,1077,766
frame173.jpg,1920,1080,cow_drop,1252,627,1284,655
frame173.jpg,1920,1080,cow_drop,1389,429,1419,461
frame173.jpg,1920,1080,cow_drop,856,287,887,315
frame173.jpg,1920,1080,cow_drop,866,85,895,110
frame173.jpg,1920,1080,cow_drop,997,170,1028,201
frame173.jpg,1920,1080,cow_drop,1179,178,1206,200
frame173.jpg,1920,1080,cow_drop,1273,215,1300,242
frame174.jpg,1920,1080,cow,1603,558,1692,650
frame174.jpg,1920,1080,calf,977,68,1033,112
frame174.jpg,1920,1080,cow_drop,837,711,869,744
frame174.jpg,1920,1080,cow_drop,1042,782,1077,808
frame174.jpg,1920,1080,cow_drop,1255,670,1287,702
frame174.jpg,1920,1080,cow_drop,855,327,884,350
frame174.jpg,1920,1080,cow_drop,1389,470,1423,503
frame174.jpg,1920,1080,cow_drop,991,205,1028,231
frame174.jpg,1920,1080,cow_drop,863,112,892,137
frame174.jpg,1920,1080,cow_drop,954,81,982,105
frame174.jpg,1920,1080,cow_drop,1177,206,1206,236
frame174.jpg,1920,1080,cow_drop,1277,253,1302,275
frame175.jpg,1920,1080,cow,1258,21,1327,131
frame175.jpg,1920,1080,calf,827,250,882,296
frame175.jpg,1920,1080,calf,1081,70,1134,119
frame175.jpg,1920,1080,cow_drop,774,450,802,482
frame175.jpg,1920,1080,cow_drop,790,224,815,255
frame175.jpg,1920,1080,cow_drop,881,186,910,211
frame175.jpg,1920,1080,cow_drop,1064,112,1090,139
frame175.jpg,1920,1080,cow_drop,926,321,954,348
frame175.jpg,1920,1080,cow_drop,1113,322,1143,349
frame175.jpg,1920,1080,cow_drop,1210,371,1244,401
frame175.jpg,1920,1080,cow_drop,1181,827,1216,861
frame175.jpg,1920,1080,cow_drop,742,874,779,905
frame176.jpg,1920,1080,cow,680,106,779,202
frame176.jpg,1920,1080,cow,1238,34,1303,161
frame176.jpg,1920,1080,calf,711,413,766,468
frame176.jpg,1920,1080,calf,1059,153,1118,203
frame176.jpg,1920,1080,calf,1332,168,1413,203
frame176.jpg,1920,1080,cow_drop,740,552,773,585
frame176.jpg,1920,1080,cow_drop,1169,953,1198,987
frame176.jpg,1920,1080,cow_drop,902,411,927,443
frame176.jpg,1920,1080,cow_drop,753,317,786,343
frame176.jpg,1920,1080,cow_drop,855,274,885,300
frame176.jpg,1920,1080,cow_drop,1040,195,1077,222
frame176.jpg,1920,1080,cow_drop,1095,416,1126,448
frame176.jpg,1920,1080,cow_drop,1195,464,1226,497
frame176.jpg,1920,1080,cow_drop,1311,719,1350,757
frame177.jpg,1920,1080,cow,744,138,860,211
frame177.jpg,1920,1080,cow,705,86,784,154
frame177.jpg,1920,1080,cow,1236,40,1305,163
frame177.jpg,1920,1080,calf,619,484,696,515
frame177.jpg,1920,1080,calf,1059,164,1117,211
frame177.jpg,1920,1080,calf,1334,171,1413,210
frame177.jpg,1920,1080,calf,790,86,843,132
frame177.jpg,1920,1080,cow_drop,739,568,770,594
frame177.jpg,1920,1080,cow_drop,896,426,927,452
frame177.jpg,1920,1080,cow_drop,755,324,787,355
frame177.jpg,1920,1080,cow_drop,854,285,884,307
frame177.jpg,1920,1080,cow_drop,1044,203,1071,236
frame177.jpg,1920,1080,cow_drop,1096,428,1123,455
frame177.jpg,1920,1080,cow_drop,1194,474,1224,502
frame177.jpg,1920,1080,cow_drop,1163,966,1194,1002
frame177.jpg,1920,1080,cow_drop,1315,732,1342,769
frame178.jpg,1920,1080,cow,1203,80,1324,145
frame178.jpg,1920,1080,cow,822,145,940,211
frame178.jpg,1920,1080,cow,710,105,816,178
frame178.jpg,1920,1080,calf,624,481,655,548
frame178.jpg,1920,1080,calf,1060,161,1117,217
frame178.jpg,1920,1080,calf,1337,170,1370,233
frame178.jpg,1920,1080,cow_drop,1045,203,1070,232
frame178.jpg,1920,1080,cow_drop,749,323,787,353
frame178.jpg,1920,1080,cow_drop,854,284,885,311
frame178.jpg,1920,1080,cow_drop,898,426,928,454
frame178.jpg,1920,1080,cow_drop,1092,429,1124,458
frame178.jpg,1920,1080,cow_drop,1195,476,1226,508
frame178.jpg,1920,1080,cow_drop,1164,966,1196,1006
frame178.jpg,1920,1080,cow_drop,1308,737,1348,770
frame179.jpg,1920,1080,cow,712,95,824,170
frame179.jpg,1920,1080,cow,844,142,961,216
frame179.jpg,1920,1080,cow,1158,116,1248,201
frame179.jpg,1920,1080,calf,649,523,702,575
frame179.jpg,1920,1080,calf,1056,159,1116,215
frame179.jpg,1920,1080,calf,1315,226,1384,280
frame179.jpg,1920,1080,cow_drop,1044,207,1073,232
frame179.jpg,1920,1080,cow_drop,755,327,784,355
frame179.jpg,1920,1080,cow_drop,854,285,882,311
frame179.jpg,1920,1080,cow_drop,901,419,926,455
frame179.jpg,1920,1080,cow_drop,1089,428,1124,455
frame179.jpg,1920,1080,cow_drop,1197,476,1224,507
frame179.jpg,1920,1080,cow_drop,1163,965,1198,1007
frame179.jpg,1920,1080,cow_drop,1312,734,1349,769
frame18.jpg,1920,1080,cow,648,176,761,261
frame18.jpg,1920,1080,cow,486,87,597,161
frame18.jpg,1920,1080,cow,1156,248,1211,358
frame18.jpg,1920,1080,cow,948,547,1024,669
frame18.jpg,1920,1080,cow,1821,395,1920,495
frame18.jpg,1920,1080,calf,733,598,801,627
frame18.jpg,1920,1080,calf,1073,442,1101,518
frame18.jpg,1920,1080,calf,1255,255,1294,327
frame18.jpg,1920,1080,calf,626,48,659,117
frame18.jpg,1920,1080,cow_drop,733,723,765,754
frame180.jpg,1920,1080,cow,869,145,991,215
frame180.jpg,1920,1080,cow,1137,129,1232,222
frame180.jpg,1920,1080,calf,794,112,818,171
frame180.jpg,1920,1080,calf,647,521,701,580
frame180.jpg,1920,1080,calf,1061,161,1117,218
frame180.jpg,1920,1080,calf,1363,289,1401,349
frame180.jpg,1920,1080,cow_drop,856,282,882,311
frame180.jpg,1920,1080,cow_drop,754,326,784,354
frame180.jpg,1920,1080,cow_drop,897,421,924,452
frame180.jpg,1920,1080,cow_drop,1049,205,1080,232
frame180.jpg,1920,1080,cow_drop,1092,429,1124,459
frame180.jpg,1920,1080,cow_drop,1191,478,1226,510
frame180.jpg,1920,1080,cow_drop,1163,966,1196,1006
frame180.jpg,1920,1080,cow_drop,1315,736,1347,770
frame181.jpg,1920,1080,cow,1138,128,1231,222
frame181.jpg,1920,1080,cow,907,122,969,226
frame181.jpg,1920,1080,cow,1406,864,1508,994
frame181.jpg,1920,1080,calf,790,113,823,179
frame181.jpg,1920,1080,calf,649,524,701,579
frame181.jpg,1920,1080,calf,1361,361,1397,428
frame181.jpg,1920,1080,calf,1058,164,1115,217
frame181.jpg,1920,1080,cow_drop,855,280,885,312
frame181.jpg,1920,1080,cow_drop,755,326,782,355
frame181.jpg,1920,1080,cow_drop,1040,202,1070,229
frame181.jpg,1920,1080,cow_drop,896,422,927,455
frame181.jpg,1920,1080,cow_drop,1094,427,1124,461
frame181.jpg,1920,1080,cow_drop,1190,476,1224,505
frame181.jpg,1920,1080,cow_drop,1158,971,1192,1006
frame181.jpg,1920,1080,cow_drop,1311,736,1349,766
frame182.jpg,1920,1080,cow,859,107,928,200
frame182.jpg,1920,1080,cow,1353,827,1432,981
frame182.jpg,1920,1080,cow,1139,175,1234,269
frame182.jpg,1920,1080,calf,786,161,818,217
frame182.jpg,1920,1080,calf,640,575,697,636
frame182.jpg,1920,1080,calf,1060,212,1116,263
frame182.jpg,1920,1080,calf,1374,442,1410,507
frame182.jpg,1920,1080,cow_drop,752,373,782,410
frame182.jpg,1920,1080,cow_drop,1044,252,1079,276
frame182.jpg,1920,1080,cow_drop,850,338,879,363
frame182.jpg,1920,1080,cow_drop,896,339,933,364
frame182.jpg,1920,1080,cow_drop,892,474,928,501
frame182.jpg,1920,1080,cow_drop,1089,479,1126,510
frame182.jpg,1920,1080,cow_drop,1195,529,1229,563
frame182.jpg,1920,1080,cow_drop,1312,797,1352,833
frame183.jpg,1920,1080,cow,784,96,852,187
frame183.jpg,1920,1080,cow,1142,270,1242,345
frame183.jpg,1920,1080,cow,1352,821,1426,976
frame183.jpg,1920,1080,calf,785,231,812,282
frame183.jpg,1920,1080,calf,1056,281,1116,328
frame183.jpg,1920,1080,calf,637,664,689,724
frame183.jpg,1920,1080,calf,1376,522,1412,591
frame183.jpg,1920,1080,cow_drop,747,448,780,485
frame183.jpg,1920,1080,cow_drop,848,413,877,442
frame183.jpg,1920,1080,cow_drop,896,415,931,433
frame183.jpg,1920,1080,cow_drop,1043,321,1077,349
frame183.jpg,1920,1080,cow_drop,895,553,927,584
frame183.jpg,1920,1080,cow_drop,1092,558,1131,590
frame183.jpg,1920,1080,cow_drop,1195,612,1231,643
frame183.jpg,1920,1080,cow_drop,1324,885,1356,919
frame184.jpg,1920,1080,cow,703,70,776,166
frame184.jpg,1920,1080,cow,1138,326,1240,405
frame184.jpg,1920,1080,cow,1342,827,1426,976
frame184.jpg,1920,1080,cow,1802,245,1916,333
frame184.jpg,1920,1080,calf,779,310,810,370
frame184.jpg,1920,1080,calf,636,734,686,795
frame184.jpg,1920,1080,calf,1059,342,1118,391
frame184.jpg,1920,1080,calf,1377,586,1421,654
frame184.jpg,1920,1080,cow_drop,892,618,922,649
frame184.jpg,1920,1080,cow_drop,742,510,777,544
frame184.jpg,1920,1080,cow_drop,848,464,876,497
frame184.jpg,1920,1080,cow_drop,898,468,924,498
frame184.jpg,1920,1080,cow_drop,1097,623,1126,653
frame184.jpg,1920,1080,cow_drop,1200,676,1228,706
frame184.jpg,1920,1080,cow_drop,1045,379,1075,406
frame184.jpg,1920,1080,cow_drop,1329,958,1356,995
frame185.jpg,1920,1080,cow,1143,354,1258,431
frame185.jpg,1920,1080,cow,1344,834,1428,982
frame185.jpg,1920,1080,cow,628,27,711,113
frame185.jpg,1920,1080,calf,629,737,685,800
frame185.jpg,1920,1080,calf,781,336,808,397
frame185.jpg,1920,1080,calf,1047,347,1112,385
frame185.jpg,1920,1080,calf,1361,587,1422,640
frame185.jpg,1920,1080,cow_drop,892,623,924,654
frame185.jpg,1920,1080,cow_drop,747,517,775,548
frame185.jpg,1920,1080,cow_drop,848,471,875,500
frame185.jpg,1920,1080,cow_drop,897,473,927,501
frame185.jpg,1920,1080,cow_drop,1047,384,1074,410
frame185.jpg,1920,1080,cow_drop,1097,624,1126,657
frame185.jpg,1920,1080,cow_drop,1198,679,1231,710
frame185.jpg,1920,1080,cow_drop,1326,961,1360,1005
frame186.jpg,1920,1080,cow,1080,459,1206,515
frame186.jpg,1920,1080,cow,1340,831,1431,981
frame186.jpg,1920,1080,cow,600,33,674,123
frame186.jpg,1920,1080,calf,626,736,687,800
frame186.jpg,1920,1080,calf,779,329,808,401
frame186.jpg,1920,1080,calf,1000,308,1063,340
frame186.jpg,1920,1080,calf,1291,526,1361,579
frame186.jpg,1920,1080,cow_drop,894,624,922,652
frame186.jpg,1920,1080,cow_drop,743,512,775,549
frame186.jpg,1920,1080,cow_drop,848,474,879,500
frame186.jpg,1920,1080,cow_drop,900,473,926,500
frame186.jpg,1920,1080,cow_drop,1044,384,1074,411
frame186.jpg,1920,1080,cow_drop,1095,624,1124,655
frame186.jpg,1920,1080,cow_drop,1197,680,1232,712
frame186.jpg,1920,1080,cow_drop,1327,966,1353,1001
frame187.jpg,1920,1080,cow,598,32,677,124
frame187.jpg,1920,1080,cow,1340,829,1422,982
frame187.jpg,1920,1080,cow,1076,480,1203,542
frame187.jpg,1920,1080,calf,628,740,692,801
frame187.jpg,1920,1080,calf,781,334,810,396
frame187.jpg,1920,1080,calf,924,311,989,339
frame187.jpg,1920,1080,calf,1273,443,1311,511
frame187.jpg,1920,1080,cow_drop,891,622,923,654
frame187.jpg,1920,1080,cow_drop,744,519,773,544
frame187.jpg,1920,1080,cow_drop,843,468,876,498
frame187.jpg,1920,1080,cow_drop,895,473,927,501
frame187.jpg,1920,1080,cow_drop,1044,380,1074,410
frame187.jpg,1920,1080,cow_drop,1094,624,1123,657
frame187.jpg,1920,1080,cow_drop,1201,680,1228,710
frame187.jpg,1920,1080,cow_drop,1327,970,1355,997
frame188.jpg,1920,1080,cow,595,31,676,123
frame188.jpg,1920,1080,cow,1076,481,1202,538
frame188.jpg,1920,1080,cow,1340,827,1423,986
frame188.jpg,1920,1080,calf,782,333,811,398
frame188.jpg,1920,1080,calf,871,292,929,348
frame188.jpg,1920,1080,calf,631,736,686,800
frame188.jpg,1920,1080,calf,1268,370,1303,433
frame188.jpg,1920,1080,cow_drop,744,519,775,545
frame188.jpg,1920,1080,cow_drop,850,471,877,500
frame188.jpg,1920,1080,cow_drop,897,473,926,498
frame188.jpg,1920,1080,cow_drop,1043,384,1074,411
frame188.jpg,1920,1080,cow_drop,897,623,919,655
frame188.jpg,1920,1080,cow_drop,1096,623,1126,655
frame188.jpg,1920,1080,cow_drop,1198,680,1228,708
frame188.jpg,1920,1080,cow_drop,1327,969,1358,1002
frame189.jpg,1920,1080,cow,596,31,673,124
frame189.jpg,1920,1080,cow,1074,481,1210,540
frame189.jpg,1920,1080,cow,1340,833,1426,980
frame189.jpg,1920,1080,calf,801,370,850,422
frame189.jpg,1920,1080,calf,634,740,687,794
frame189.jpg,1920,1080,calf,929,239,953,300
frame189.jpg,1920,1080,calf,1260,337,1295,406
frame189.jpg,1920,1080,cow_drop,843,473,877,500
frame189.jpg,1920,1080,cow_drop,744,515,777,548
frame189.jpg,1920,1080,cow_drop,890,623,922,652
frame189.jpg,1920,1080,cow_drop,898,470,927,502
frame189.jpg,1920,1080,cow_drop,1092,628,1127,657
frame189.jpg,1920,1080,cow_drop,1197,679,1229,710
frame189.jpg,1920,1080,cow_drop,1326,965,1355,1001
frame19.jpg,1920,1080,cow,482,89,600,160
frame19.jpg,1920,1080,cow,675,160,748,287
frame19.jpg,1920,1080,cow,592,832,670,966
frame19.jpg,1920,1080,cow,1161,319,1216,432
frame19.jpg,1920,1080,cow,952,587,1018,660
frame19.jpg,1920,1080,cow,1789,429,1905,519
frame19.jpg,1920,1080,cow,1766,564,1871,652
frame19.jpg,1920,1080,calf,1074,438,1100,516
frame19.jpg,1920,1080,calf,803,597,869,626
frame19.jpg,1920,1080,calf,1260,301,1294,360
frame19.jpg,1920,1080,calf,626,55,661,118
frame19.jpg,1920,1080,cow_drop,733,723,765,750
frame190.jpg,1920,1080,cow,596,28,675,127
frame190.jpg,1920,1080,cow,1074,478,1205,540
frame190.jpg,1920,1080,cow,1340,833,1426,981
frame190.jpg,1920,1080,calf,928,168,961,236
frame190.jpg,1920,1080,calf,815,381,868,438
frame190.jpg,1920,1080,calf,1232,327,1287,380
frame190.jpg,1920,1080,calf,638,742,686,798
frame190.jpg,1920,1080,cow_drop,891,619,924,653
frame190.jpg,1920,1080,cow_drop,739,519,774,547
frame190.jpg,1920,1080,cow_drop,848,473,879,500
frame190.jpg,1920,1080,cow_drop,898,473,927,501
frame190.jpg,1920,1080,cow_drop,1095,626,1127,655
frame190.jpg,1920,1080,cow_drop,1200,681,1228,712
frame190.jpg,1920,1080,cow_drop,1323,966,1359,1003
frame191.jpg,1920,1080,cow,607,61,674,127
frame191.jpg,1920,1080,cow,1077,482,1202,539
frame191.jpg,1920,1080,cow,1339,829,1424,984
frame191.jpg,1920,1080,calf,770,396,842,426
frame191.jpg,1920,1080,calf,634,740,686,797
frame191.jpg,1920,1080,calf,928,165,958,231
frame191.jpg,1920,1080,calf,1147,258,1210,311
frame191.jpg,1920,1080,cow_drop,747,518,775,548
frame191.jpg,1920,1080,cow_drop,848,473,879,498
frame191.jpg,1920,1080,cow_drop,896,473,928,501
frame191.jpg,1920,1080,cow_drop,892,622,922,653
frame191.jpg,1920,1080,cow_drop,1096,629,1124,659
frame191.jpg,1920,1080,cow_drop,1200,679,1231,711
frame191.jpg,1920,1080,cow_drop,1327,968,1354,998
frame192.jpg,1920,1080,cow,594,28,676,131
frame192.jpg,1920,1080,cow,1079,479,1198,533
frame192.jpg,1920,1080,cow,1339,831,1424,982
frame192.jpg,1920,1080,calf,633,740,685,796
frame192.jpg,1920,1080,calf,691,396,761,427
frame192.jpg,1920,1080,calf,928,165,955,227
frame192.jpg,1920,1080,calf,1079,224,1139,258
frame192.jpg,1920,1080,cow_drop,845,473,877,497
frame192.jpg,1920,1080,cow_drop,901,473,929,500
frame192.jpg,1920,1080,cow_drop,745,519,775,548
frame192.jpg,1920,1080,cow_drop,892,619,923,652
frame192.jpg,1920,1080,cow_drop,1094,627,1126,655
frame192.jpg,1920,1080,cow_drop,1196,680,1229,712
frame192.jpg,1920,1080,cow_drop,1321,968,1359,1000
frame193.jpg,1920,1080,cow,1073,495,1203,560
frame193.jpg,1920,1080,cow,1324,880,1473,978
frame193.jpg,1920,1080,calf,931,168,955,228
frame193.jpg,1920,1080,calf,1016,175,1070,232
frame193.jpg,1920,1080,calf,617,396,687,424
frame193.jpg,1920,1080,calf,636,755,711,787
frame193.jpg,1920,1080,cow,606,63,674,121
frame193.jpg,1920,1080,cow_drop,745,518,774,547
frame193.jpg,1920,1080,cow_drop,848,471,880,500
frame193.jpg,1920,1080,cow_drop,898,473,924,502
frame193.jpg,1920,1080,cow_drop,892,622,923,652
frame193.jpg,1920,1080,cow_drop,1094,624,1123,657
frame193.jpg,1920,1080,cow_drop,1201,681,1229,711
frame193.jpg,1920,1080,cow_drop,1324,961,1354,1000
frame194.jpg,1920,1080,cow,591,74,675,163
frame194.jpg,1920,1080,calf,597,448,671,476
frame194.jpg,1920,1080,calf,927,207,953,274
frame194.jpg,1920,1080,calf,719,813,787,844
frame194.jpg,1920,1080,calf,1013,213,1060,265
frame194.jpg,1920,1080,cow_drop,737,569,771,600
frame194.jpg,1920,1080,cow_drop,844,521,875,550
frame194.jpg,1920,1080,cow_drop,895,523,926,552
frame194.jpg,1920,1080,cow_drop,891,676,921,707
frame194.jpg,1920,1080,cow_drop,1097,680,1127,711
frame194.jpg,1920,1080,cow_drop,1200,734,1233,769
frame195.jpg,1920,1080,cow,585,113,665,194
frame195.jpg,1920,1080,calf,926,245,953,312
frame195.jpg,1920,1080,calf,1010,249,1061,308
frame195.jpg,1920,1080,calf,591,492,666,518
frame195.jpg,1920,1080,calf,784,864,856,897
frame195.jpg,1920,1080,cow_drop,734,616,768,643
frame195.jpg,1920,1080,cow_drop,843,568,875,595
frame195.jpg,1920,1080,cow_drop,892,563,926,596
frame195.jpg,1920,1080,cow_drop,887,722,919,754
frame195.jpg,1920,1080,cow_drop,1098,726,1127,759
frame195.jpg,1920,1080,cow_drop,1206,786,1236,818
frame196.jpg,1920,1080,cow,603,136,689,223
frame196.jpg,1920,1080,calf,589,491,670,521
frame196.jpg,1920,1080,calf,929,250,952,307
frame196.jpg,1920,1080,calf,1010,253,1060,310
frame196.jpg,1920,1080,calf,780,834,817,913
frame196.jpg,1920,1080,cow_drop,734,616,766,648
frame196.jpg,1920,1080,cow_drop,844,568,870,598
frame196.jpg,1920,1080,cow_drop,895,569,923,600
frame196.jpg,1920,1080,cow_drop,885,726,919,759
frame196.jpg,1920,1080,cow_drop,1100,732,1129,764
frame196.jpg,1920,1080,cow_drop,1097,633,1134,653
frame196.jpg,1920,1080,cow_drop,1203,787,1234,819
frame197.jpg,1920,1080,cow,638,154,712,252
frame197.jpg,1920,1080,calf,643,438,700,501
frame197.jpg,1920,1080,calf,702,763,765,815
frame197.jpg,1920,1080,calf,929,260,955,316
frame197.jpg,1920,1080,calf,1033,281,1094,334
frame197.jpg,1920,1080,cow_drop,840,566,870,597
frame197.jpg,1920,1080,cow_drop,736,617,769,650
frame197.jpg,1920,1080,cow_drop,891,569,922,600
frame197.jpg,1920,1080,cow_drop,886,728,917,757
frame197.jpg,1920,1080,cow_drop,1097,628,1131,659
frame197.jpg,1920,1080,cow_drop,1094,731,1127,763
frame197.jpg,1920,1080,cow_drop,1202,787,1236,822
frame198.jpg,1920,1080,cow,708,219,791,316
frame198.jpg,1920,1080,calf,649,673,682,744
frame198.jpg,1920,1080,calf,717,395,784,427
frame198.jpg,1920,1080,calf,927,261,952,313
frame198.jpg,1920,1080,calf,1112,353,1169,403
frame198.jpg,1920,1080,cow_drop,734,619,770,649
frame198.jpg,1920,1080,cow_drop,837,568,873,601
frame198.jpg,1920,1080,cow_drop,892,568,922,601
frame198.jpg,1920,1080,cow_drop,887,726,919,758
frame198.jpg,1920,1080,cow_drop,1097,729,1127,760
frame198.jpg,1920,1080,cow_drop,1098,626,1127,655
frame199.jpg,1920,1080,cow,716,226,794,324
frame199.jpg,1920,1080,calf,654,596,691,664
frame199.jpg,1920,1080,calf,779,368,803,437
frame199.jpg,1920,1080,calf,932,250,956,311
frame199.jpg,1920,1080,calf,1186,423,1252,478
frame199.jpg,1920,1080,cow_drop,739,619,768,648
frame199.jpg,1920,1080,cow_drop,840,570,874,598
frame199.jpg,1920,1080,cow_drop,896,568,924,600
frame199.jpg,1920,1080,cow_drop,890,728,921,758
frame199.jpg,1920,1080,cow_drop,1096,731,1126,763
frame199.jpg,1920,1080,cow_drop,1097,622,1128,655
frame2.jpg,1920,1080,cow,1564,69,1631,164
frame2.jpg,1920,1080,cow,623,245,690,329
frame2.jpg,1920,1080,cow,344,432,458,549
frame2.jpg,1920,1080,cow,643,863,786,932
frame2.jpg,1920,1080,cow,1023,766,1139,885
frame2.jpg,1920,1080,cow,1154,897,1221,1039
frame2.jpg,1920,1080,calf,692,512,748,565
frame2.jpg,1920,1080,calf,534,49,591,86
frame20.jpg,1920,1080,cow,486,86,600,163
frame20.jpg,1920,1080,cow,663,174,737,287
frame20.jpg,1920,1080,cow,596,805,668,959
frame20.jpg,1920,1080,cow,1164,357,1222,478
frame20.jpg,1920,1080,cow,1794,418,1919,536
frame20.jpg,1920,1080,cow,949,587,1021,668
frame20.jpg,1920,1080,cow,1761,561,1853,650
frame20.jpg,1920,1080,calf,868,521,897,586
frame20.jpg,1920,1080,calf,1073,470,1102,532
frame20.jpg,1920,1080,calf,1263,371,1305,434
frame20.jpg,1920,1080,calf,626,68,664,118
frame20.jpg,1920,1080,cow_drop,731,722,765,757
frame200.jpg,1920,1080,cow,828,286,898,391
frame200.jpg,1920,1080,cow,1716,461,1836,553
frame200.jpg,1920,1080,calf,774,329,811,395
frame200.jpg,1920,1080,calf,698,522,761,576
frame200.jpg,1920,1080,calf,1017,354,1076,402
frame200.jpg,1920,1080,calf,1268,494,1332,547
frame200.jpg,1920,1080,cow_drop,736,617,769,648
frame200.jpg,1920,1080,cow_drop,842,568,873,598
frame200.jpg,1920,1080,cow_drop,895,571,924,601
frame200.jpg,1920,1080,cow_drop,886,728,919,760
frame200.jpg,1920,1080,cow_drop,1096,729,1128,761
frame200.jpg,1920,1080,cow_drop,1098,624,1126,654
frame201.jpg,1920,1080,cow,832,290,905,390
frame201.jpg,1920,1080,cow,1675,549,1774,650
frame201.jpg,1920,1080,calf,773,494,840,523
frame201.jpg,1920,1080,calf,784,357,837,403
frame201.jpg,1920,1080,calf,1179,502,1240,559
frame201.jpg,1920,1080,calf,1270,494,1326,554
frame201.jpg,1920,1080,cow_drop,737,619,771,650
frame201.jpg,1920,1080,cow_drop,840,570,875,597
frame201.jpg,1920,1080,cow_drop,895,571,922,598
frame201.jpg,1920,1080,cow_drop,886,728,919,759
frame201.jpg,1920,1080,cow_drop,1094,626,1128,658
frame201.jpg,1920,1080,cow_drop,1095,733,1124,760
frame202.jpg,1920,1080,cow,905,361,960,473
frame202.jpg,1920,1080,cow,1671,570,1775,650
frame202.jpg,1920,1080,calf,806,489,873,519
frame202.jpg,1920,1080,calf,803,357,836,421
frame202.jpg,1920,1080,calf,1270,491,1328,557
frame202.jpg,1920,1080,calf,1284,613,1321,686
frame202.jpg,1920,1080,cow_drop,736,617,768,648
frame202.jpg,1920,1080,cow_drop,838,569,874,600
frame202.jpg,1920,1080,cow_drop,895,570,921,598
frame202.jpg,1920,1080,cow_drop,887,728,919,758
frame202.jpg,1920,1080,cow_drop,1092,733,1127,764
frame202.jpg,1920,1080,cow_drop,1095,626,1127,654
frame203.jpg,1920,1080,cow,910,359,969,475
frame203.jpg,1920,1080,cow,1675,571,1774,652
frame203.jpg,1920,1080,calf,724,292,779,348
frame203.jpg,1920,1080,calf,800,490,873,521
frame203.jpg,1920,1080,calf,1234,610,1297,663
frame203.jpg,1920,1080,calf,1266,501,1331,552
frame203.jpg,1920,1080,cow_drop,728,618,769,648
frame203.jpg,1920,1080,cow_drop,844,569,870,598
frame203.jpg,1920,1080,cow_drop,892,569,922,598
frame203.jpg,1920,1080,cow_drop,885,728,917,757
frame203.jpg,1920,1080,cow_drop,1097,732,1126,764
frame203.jpg,1920,1080,cow_drop,1098,623,1126,659
frame204.jpg,1920,1080,cow,1670,568,1774,652
frame204.jpg,1920,1080,calf,692,268,753,310
frame204.jpg,1920,1080,calf,805,490,869,519
frame204.jpg,1920,1080,calf,1154,526,1213,589
frame204.jpg,1920,1080,cow_drop,1095,626,1128,658
frame204.jpg,1920,1080,cow_drop,1095,733,1128,764
frame204.jpg,1920,1080,cow_drop,890,726,915,758
frame204.jpg,1920,1080,cow_drop,891,570,926,597
frame204.jpg,1920,1080,cow_drop,842,568,875,597
frame204.jpg,1920,1080,cow_drop,736,613,764,647
frame204.jpg,1920,1080,calf,1268,500,1336,549
frame205.jpg,1920,1080,cow,1673,573,1775,650
frame205.jpg,1920,1080,calf,803,487,874,521
frame205.jpg,1920,1080,calf,768,306,829,339
frame205.jpg,1920,1080,calf,1069,447,1129,500
frame205.jpg,1920,1080,calf,1274,502,1339,558
frame205.jpg,1920,1080,cow_drop,839,569,873,598
frame205.jpg,1920,1080,cow_drop,736,618,769,649
frame205.jpg,1920,1080,cow_drop,894,569,923,598
frame205.jpg,1920,1080,cow_drop,890,724,918,757
frame205.jpg,1920,1080,cow_drop,1096,627,1127,654
frame205.jpg,1920,1080,cow_drop,1096,733,1126,763
frame206.jpg,1920,1080,cow,613,710,687,849
frame206.jpg,1920,1080,cow,1669,570,1773,653
frame206.jpg,1920,1080,calf,853,489,923,518
frame206.jpg,1920,1080,calf,852,308,915,342
frame206.jpg,1920,1080,calf,1071,376,1100,447
frame206.jpg,1920,1080,calf,1274,500,1336,559
frame206.jpg,1920,1080,cow_drop,737,618,769,647
frame206.jpg,1920,1080,cow_drop,837,569,874,597
frame206.jpg,1920,1080,cow_drop,895,570,924,598
frame206.jpg,1920,1080,cow_drop,889,729,916,760
frame206.jpg,1920,1080,cow_drop,1094,623,1131,657
frame206.jpg,1920,1080,cow_drop,1098,732,1128,763
frame207.jpg,1920,1080,cow,618,710,694,853
frame207.jpg,1920,1080,cow,1670,569,1776,652
frame207.jpg,1920,1080,calf,854,492,923,522
frame207.jpg,1920,1080,calf,931,311,1003,343
frame207.jpg,1920,1080,calf,1066,379,1098,445
frame207.jpg,1920,1080,cow_drop,736,616,766,647
frame207.jpg,1920,1080,cow_drop,843,566,873,598
frame207.jpg,1920,1080,cow_drop,894,571,921,598
frame207.jpg,1920,1080,cow_drop,885,724,921,758
frame207.jpg,1920,1080,cow_drop,1097,624,1128,655
frame207.jpg,1920,1080,cow_drop,1092,732,1128,763
frame208.jpg,1920,1080,cow,619,708,691,853
frame208.jpg,1920,1080,cow,1671,569,1770,652
frame208.jpg,1920,1080,calf,853,491,923,519
frame208.jpg,1920,1080,calf,912,344,969,394
frame208.jpg,1920,1080,calf,1053,407,1117,433
frame208.jpg,1920,1080,cow_drop,734,618,768,647
frame208.jpg,1920,1080,cow_drop,843,571,873,597
frame208.jpg,1920,1080,cow_drop,892,573,924,598
frame208.jpg,1920,1080,cow_drop,890,728,921,758
